index,Event_code
12221,BIO-4331
12222,ICD-W153
12223,ICD-N830
12224,CAM-JJFA008
12225,ICD-Q781
12226,CAM-ABJA008
12227,ICD-I400
12228,ICD-E060
12229,CAM-PAFA010
12230,ICD-S960
12231,LPP-1192131
12232,LPP-1364129
12233,CAM-JCQX004
12234,CAM-BAEA002
12235,ICD-S310
12236,CAM-FCBP002
12237,LPP-7251633
12238,ICD-T148
12239,ICD-A161
12240,LPP-6314679
12241,CAM-ABJA003
12242,ICD-E618
12243,LPP-2705696
12244,LPP-2726356
12245,LPP-6135184
12246,BIO-4117
12247,ATC-C07AB08
12248,ICD-G242
12249,ICD-A022
12250,ICD-I738
12251,ICD-Y484
12252,CAM-HKCA003
12253,ICD-H038
12254,ICD-R290
12255,CAM-GEJE003
12256,ICD-D105
12257,CAM-GFQX006
12258,ICD-C349
12259,ICD-C398
12260,ICD-D899
12261,CAM-JACH002
12262,LPP-7252319
12263,ICD-Q782
12264,ICD-J207
12265,BIO-1376
12266,LPP-6135209
12267,CAM-NJMA002
12268,ICD-W560
12269,ICD-C790
12270,ICD-Y710
12271,LPP-6383999
12272,CAM-NEQH002
12273,ICD-M242
12274,CAM-GFQJ002
12275,LPP-7212366
12276,CAM-JQQJ037
12277,ICD-Y521
12278,LPP-2276048
12279,LPP-7235137
12280,ICD-H830
12281,CAM-HHCA001
12282,ICD-Q139
12283,ICD-Z764
12284,CAM-GCQX004
12285,CAM-AHPA007
12286,ICD-T921
12287,ATC-N07BC02
12288,LPP-6336729
12289,ICD-H213
12290,LPP-7810682
12291,ICD-T390
12292,CAM-HAMA030
12293,ICD-Q185
12294,LPP-6383255
12295,CAM-BGPP002
12296,ICD-P231
12297,LPP-7815254
12298,ICD-E002
12299,ATC-C07AG02
12300,ICD-S680
12301,ICD-S367
12302,ICD-S624
12303,ICD-T792
12304,ICD-S327
12305,ICD-W671
12306,LPP-6154974
12307,LPP-7256168
12308,ICD-J013
12309,LPP-2266080
12310,LPP-7268591
12311,CAM-HLHJ003
12312,ICD-H138
12313,CAM-GFCA001
12314,ICD-S276
12315,ICD-M253
12316,ICD-F738
12317,ICD-T816
12318,LPP-1273415
12319,ICD-M726
12320,CAM-JKGD001
12321,LPP-7220615
12322,BIO-4030
12323,LPP-7274083
12324,CAM-HBBD098
12325,ICD-F639
12326,CAM-DGAA003
12327,LPP-7827464
12328,LPP-7837468
12329,LPP-2238409
12330,LPP-7279494
12331,LPP-7282088
12332,LPP-6332536
12333,LPP-7226049
12334,LPP-7241190
12335,ICD-N700
12336,ICD-N709
12337,LPP-7121764
12338,ICD-D24
12339,CAM-LMMA009
12340,LPP-7860243
12341,CAM-GALP002
12342,CAM-HASA020
12343,ICD-S807
12344,ICD-K263
12345,ICD-S971
12346,CAM-BGFA900
12347,LPP-2268385
12348,ICD-H400
12349,ICD-A151
12350,ICD-S140
12351,ICD-Q214
12352,CAM-DGSA003
12353,LPP-6379911
12354,LPP-6379905
12355,ICD-P560
12356,ICD-F418
12357,CAM-CAMA007
12358,LPP-7264156
12359,ICD-F110
12360,LPP-1102814
12361,ATC-D05AD02
12362,ATC-A11DA01
12363,LPP-1307143
12364,ICD-A493
12365,ICD-E763
12366,BIO-66
12367,ICD-R936
12368,LPP-9363483
12369,LPP-9110227
12370,LPP-6141262
12371,ICD-P549
12372,LPP-6382936
12373,BIO-242
12374,LPP-6381492
12375,BIO-1679
12376,LPP-7294849
12377,LPP-6324399
12378,ICD-A329
12379,LPP-7271297
12380,LPP-7271104
12381,CAM-QAPA001
12382,CAM-HEMA002
12383,ICD-W508
12384,LPP-1157318
12385,BIO-1461
12386,BIO-1485
12387,ICD-J320
12388,LPP-6367552
12389,LPP-7288872
12390,CAM-JBQL001
12391,LPP-7310413
12392,LPP-2263494
12393,LPP-7231961
12394,LPP-7230170
12395,LPP-7230252
12396,BIO-1478
12397,ICD-A502
12398,ICD-R450
12399,CAM-LAGA007
12400,ICD-D590
12401,ICD-Y089
12402,CAM-MJEA010
12403,CAM-MZQP001
12404,ICD-S460
12405,ICD-T928
12406,CAM-HBFD032
12407,CAM-BCFA009
12408,LPP-6318460
12409,ICD-K500
12410,LPP-6137645
12411,ICD-K574
12412,ICD-X439
12413,LPP-7774472
12414,LPP-2796322
12415,CAM-HBLD224
12416,ICD-A160
12417,LPP-3372713
12418,BIO-4042
12419,ICD-Y566
12420,ICD-R071
12421,LPP-1225675
12422,CAM-HHFA026
12423,ICD-K659
12424,ICD-E169
12425,ICD-I279
12426,ICD-E233
12427,CAM-GAFD002
12428,ICD-K294
12429,LPP-7216252
12430,BIO-3781
12431,ICD-A698
12432,BIO-1251
12433,ICD-N058
12434,ICD-N291
12435,BIO-703
12436,BIO-672
12437,ICD-R091
12438,LPP-7240724
12439,CAM-JHMA002
12440,LPP-1149282
12441,ICD-X428
12442,ICD-W193
12443,LPP-6313384
12444,ICD-T604
12445,ICD-X680
12446,CAM-LHFA016
12447,ICD-H331
12448,LPP-6313935
12449,ICD-D512
12450,LPP-7142393
12451,ICD-H449
12452,CAM-DFMA011
12453,ICD-Y69
12454,LPP-6377540
12455,ICD-I741
12456,BIO-4722
12457,LPP-7255128
12458,CAM-CAPA001
12459,ICD-C913
12460,LPP-2703579
12461,ICD-H678
12462,CAM-JCGH004
12463,LPP-7181163
12464,ICD-H526
12465,BIO-1663
12466,ICD-X850
12467,CAM-JJFA003
12468,ICD-Q502
12469,LPP-7272581
12470,LPP-7272701
12471,BIO-4353
12472,ICD-C924
12473,ICD-D107
12474,CAM-ZZHJ022
12475,CAM-MDCA004
12476,ICD-S627
12477,LPP-1252689
12478,CAM-MHMP006
12479,CAM-EFCA001
12480,ICD-D812
12481,ICD-C851
12482,ICD-Z857
12483,LPP-7268556
12484,LPP-6261517
12485,LPP-7279130
12486,CAM-ADPA001
12487,CAM-BKHA003
12488,ICD-F518
12489,LPP-7775595
12490,ICD-R463
12491,ICD-S497
12492,ICD-S507
12493,ICD-T098
12494,LPP-7211243
12495,CAM-NDFA006
12496,LPP-6323388
12497,LPP-7211272
12498,LPP-6362508
12499,LPP-1305606
12500,ICD-L518
12501,CAM-MAFA006
12502,CAM-MJPA006
12503,ICD-G453
12504,ICD-L817
12505,LPP-6274098
12506,CAM-NCPA006
12507,LPP-7212640
12508,ICD-I259
12509,LPP-4233570
12510,ICD-G230
12511,LPP-1188885
12512,LPP-1169310
12513,LPP-7264558
12514,LPP-6110474
12515,CAM-DEQF003
12516,ICD-K929
12517,CAM-ABGA003
12518,CAM-ABJB002
12519,ICD-Z800
12520,LPP-6184917
12521,CAM-DKRP002
12522,LPP-7293465
12523,ICD-W020
12524,ICD-T250
12525,LPP-1235484
12526,CAM-HJCD002
12527,LPP-6398890
12528,LPP-1103802
12529,CAM-GERD002
12530,ICD-E279
12531,ICD-L708
12532,CAM-QZFA030
12533,ICD-D102
12534,ICD-T206
12535,ICD-T320
12536,ICD-X451
12537,CAM-ABJA004
12538,LPP-6376918
12539,LPP-6362767
12540,CAM-AAJA005
12541,BIO-764
12542,ICD-G912
12543,CAM-HHQX004
12544,LPP-7825650
12545,LPP-7257972
12546,LPP-7271564
12547,LPP-7271541
12548,BIO-1030
12549,ATC-G02CB01
12550,CAM-EQBP001
12551,CAM-QZMP002
12552,ICD-G522
12553,LPP-7823561
12554,CAM-MZQH002
12555,CAM-ADQP003
12556,CAM-NFEP002
12557,CAM-ZEMP001
12558,CAM-NBPA003
12559,ATC-G03GA02
12560,CAM-DASA009
12561,ICD-X610
12562,CAM-DFFA002
12563,LPP-7179858
12564,LPP-7179700
12565,ICD-T632
12566,ICD-A311
12567,ICD-Z715
12568,CAM-NDFA002
12569,CAM-QZFA032
12570,ICD-U808
12571,CAM-BEQP002
12572,BIO-255
12573,LPP-7218759
12574,ICD-B010
12575,ICD-Q280
12576,ICD-H368
12577,ATC-A10AD05
12578,ICD-I720
12579,ICD-N492
12580,CAM-EBEA003
12581,ICD-I450
12582,CAM-DASF005
12583,CAM-DGAA004
12584,ICD-I349
12585,ICD-Y482
12586,CAM-AZQP001
12587,ICD-N418
12588,LPP-9110240
12589,LPP-9322337
12590,LPP-9322290
12591,ICD-Q429
12592,LPP-6186520
12593,LPP-1181185
12594,LPP-7224872
12595,CAM-NAHB002
12596,ICD-A850
12597,ICD-L603
12598,CAM-QZFA009
12599,LPP-6311014
12600,ICD-F444
12601,LPP-7130869
12602,ICD-S826
12603,ICD-V470
12604,ICD-T428
12605,LPP-6257237
12606,LPP-1140499
12607,LPP-6112250
12608,ICD-S092
12609,ICD-S299
12610,ICD-D320
12611,ICD-G371
12612,LPP-7259310
12613,ICD-M415
12614,LPP-6162063
12615,LPP-7258894
12616,ICD-K750
12617,LPP-7133425
12618,LPP-7202008
12619,LPP-7813657
12620,ICD-W780
12621,LPP-7260595
12622,ICD-E009
12623,LPP-7290509
12624,ICD-Q559
12625,CAM-HMCH001
12626,ICD-Z999
12627,LPP-1360404
12628,CAM-HMQH004
12629,CAM-EDKA003
12630,CAM-EHCA009
12631,CAM-HMAH001
12632,CAM-HMAH002
12633,ICD-T864
12634,ICD-Z944
12635,ICD-D479
12636,ICD-S999
12637,CAM-GEQX001
12638,ICD-H188
12639,LPP-2541450
12640,LPP-2503780
12641,BIO-4263
12642,CAM-JDSA009
12643,CAM-JEMA002
12644,ICD-D175
12645,ICD-W002
12646,ICD-N838
12647,ICD-N907
12648,LPP-7843530
12649,ICD-J371
12650,ICD-C52
12651,CAM-JLHA001
12652,CAM-JLFA002
12653,CAM-JACH001
12654,CAM-EEQH003
12655,ICD-N751
12656,ICD-K559
12657,LPP-6164719
12658,ICD-Y721
12659,ICD-J985
12660,LPP-6158498
12661,ICD-L929
12662,ICD-N370
12663,ICD-K626
12664,LPP-1172022
12665,LPP-6162028
12666,LPP-6188938
12667,CAM-JEMA005
12668,CAM-ACFA011
12669,ATC-G03FB08
12670,ICD-H523
12671,LPP-9261660
12672,LPP-9362390
12673,LPP-9362354
12674,LPP-9362383
12675,LPP-6211407
12676,LPP-1202473
12677,LPP-6229985
12678,LPP-7200720
12679,ICD-Q770
12680,ICD-R482
12681,ICD-W510
12682,ICD-K100
12683,ICD-V289
12684,LPP-7214164
12685,ICD-Z547
12686,ICD-H948
12687,LPP-9362325
12688,ICD-G939
12689,ICD-G548
12690,LPP-1105043
12691,LPP-7136582
12692,ICD-U831
12693,CAM-LLMA003
12694,BIO-13
12695,ICD-I879
12696,LPP-6319300
12697,LPP-6329617
12698,CAM-JEFA002
12699,ICD-Y589
12700,LPP-7256607
12701,LPP-7212165
12702,ICD-Q920
12703,LPP-7173956
12704,ICD-J853
12705,LPP-7277182
12706,LPP-7268579
12707,LPP-1180263
12708,LPP-6141782
12709,ICD-Q970
12710,CAM-HDMA005
12711,LPP-7819016
12712,CAM-HBMD001
12713,ICD-T300
12714,ICD-T831
12715,CAM-ACQN003
12716,BIO-4058
12717,LPP-7842050
12718,ATC-C10AB08
12719,ICD-N270
12720,CAM-LMFA001
12721,ICD-H619
12722,LPP-6137958
12723,LPP-6166724
12724,ICD-Q712
12725,ICD-W861
12726,ICD-D518
12727,ICD-E724
12728,ICD-Q761
12729,CAM-MJEA011
12730,CAM-LDMP003
12731,CAM-LEFA012
12732,LPP-7237018
12733,LPP-6385998
12734,ICD-K716
12735,CAM-HFQL004
12736,LPP-6317488
12737,LPP-6111060
12738,LPP-7225713
12739,ICD-N055
12740,ICD-N025
12741,LPP-7238992
12742,ICD-K643
12743,ICD-E786
12744,ICD-F134
12745,ICD-E755
12746,CAM-GAHA001
12747,ICD-D898
12748,LPP-6364499
12749,CAM-DDSF001
12750,ICD-Q361
12751,ICD-I823
12752,ICD-Y601
12753,ICD-X594
12754,ICD-I740
12755,ICD-Y840
12756,ICD-W218
12757,ICD-L081
12758,LPP-7179870
12759,LPP-1395006
12760,LPP-2245941
12761,LPP-7836440
12762,LPP-7835038
12763,ICD-A959
12764,CAM-HASA003
12765,ICD-S708
12766,LPP-7822610
12767,ICD-E231
12768,ICD-G311
12769,CAM-GAMA018
12770,CAM-GAFA004
12771,ICD-W195
12772,LPP-6136290
12773,CAM-ADLH002
12774,ICD-B829
12775,ICD-D686
12776,ICD-T451
12777,CAM-AFLB006
12778,ICD-G622
12779,ICD-K604
12780,ICD-Y733
12781,CAM-NDFA010
12782,ICD-E280
12783,ICD-D339
12784,ICD-W131
12785,CAM-LMMC002
12786,ICD-L958
12787,CAM-HCFA003
12788,ATC-C01DA02
12789,ICD-K501
12790,CAM-EZFA004
12791,CAM-MHQP001
12792,LPP-1204242
12793,ICD-G608
12794,ICD-G628
12795,ICD-G128
12796,CAM-AHQP016
12797,ICD-M815
12798,LPP-2178601
12799,LPP-2787116
12800,LPP-2755932
12801,LPP-2705207
12802,LPP-2743490
12803,LPP-2761950
12804,ICD-M802
12805,LPP-2718150
12806,LPP-2728020
12807,LPP-2714146
12808,LPP-2717914
12809,LPP-2716412
12810,LPP-2774993
12811,LPP-2702730
12812,CAM-AFSA003
12813,LPP-1195098
12814,LPP-1185214
12815,LPP-1182842
12816,LPP-1101565
12817,LPP-1100235
12818,LPP-2793832
12819,LPP-2758824
12820,ICD-K256
12821,ICD-Q774
12822,LPP-6124000
12823,LPP-7130668
12824,ATC-N05AH02
12825,ICD-Z636
12826,LPP-1339982
12827,CAM-GLLD007
12828,CAM-CEQP005
12829,ATC-B01AE07
12830,ICD-N251
12831,ICD-Z904
12832,LPP-7294588
12833,LPP-6285073
12834,ICD-S636
12835,ICD-S551
12836,CAM-BLMP003
12837,LPP-7268970
12838,ICD-W290
12839,LPP-7248890
12840,BIO-4209
12841,ICD-Q504
12842,ICD-Z418
12843,BIO-1628
12844,CAM-DFCA009
12845,LPP-1194288
12846,LPP-2122316
12847,ICD-N906
12848,ICD-Y343
12849,ICD-X300
12850,ATC-J05AR21
12851,LPP-7110312
12852,CAM-HGQX005
12853,ICD-Q779
12854,ICD-A560
12855,CAM-HASA006
12856,ICD-P373
12857,LPP-7295180
12858,LPP-7295240
12859,ICD-H313
12860,CAM-HGFC001
12861,LPP-7246550
12862,LPP-7246916
12863,LPP-7248039
12864,ICD-L259
12865,ICD-D280
12866,LPP-7276946
12867,LPP-7276538
12868,LPP-7276840
12869,CAM-JZQH001
12870,ICD-S609
12871,LPP-7122545
12872,LPP-7257073
12873,LPP-7257015
12874,CAM-QZNP009
12875,BIO-4321
12876,ICD-H722
12877,ICD-Z243
12878,ICD-Q050
12879,ICD-G979
12880,LPP-7812422
12881,LPP-7812480
12882,ICD-F068
12883,ICD-L739
12884,ICD-Q439
12885,ICD-D830
12886,ICD-W512
12887,LPP-7221425
12888,CAM-HAMA029
12889,ICD-M939
12890,LPP-6319814
12891,ICD-W032
12892,CAM-DBAF005
12893,ICD-A971
12894,LPP-2222408
12895,LPP-7839160
12896,LPP-7277153
12897,CAM-HGFC021
12898,ATC-D05BB02
12899,CAM-HBLD745
12900,LPP-7294677
12901,ICD-E832
12902,ICD-T221
12903,ICD-W119
12904,ICD-Q164
12905,ICD-M402
12906,LPP-2749417
12907,ICD-Q187
12908,LPP-7286815
12909,CAM-HBGD201
12910,CAM-CCRD001
12911,ICD-X709
12912,LPP-7227853
12913,CAM-GDFE001
12914,CAM-GDFE009
12915,CAM-HBGD386
12916,ICD-X129
12917,LPP-7256464
12918,LPP-2219062
12919,LPP-7243585
12920,LPP-7247531
12921,CAM-JKFA009
12922,LPP-7219753
12923,LPP-2284697
12924,LPP-7205136
12925,LPP-7204711
12926,CAM-EHBD001
12927,CAM-HLFA019
12928,ICD-I983
12929,ICD-K767
12930,ICD-K870
12931,CAM-EHAF002
12932,ICD-I850
12933,ICD-T859
12934,ICD-K253
12935,CAM-JVQF002
12936,CAM-JVQP007
12937,CAM-EHCA004
12938,CAM-EKQJ001
12939,ICD-T925
12940,ICD-W870
12941,CAM-QZNP019
12942,LPP-2172449
12943,ICD-Z439
12944,LPP-1341370
12945,LPP-7211332
12946,LPP-6170654
12947,ICD-W578
12948,CAM-DFMA003
12949,CAM-DFMA006
12950,CAM-EZSA005
12951,ICD-Z358
12952,ICD-O470
12953,CAM-JQGD012
12954,ICD-O800
12955,ICD-Z370
12956,ICD-T508
12957,ICD-M328
12958,LPP-7216306
12959,CAM-HHFE005
12960,ICD-G718
12961,CAM-NBPA007
12962,LPP-4342654
12963,CAM-MJFA010
12964,CAM-MHPA001
12965,LPP-6133251
12966,ICD-D811
12967,ICD-Y593
12968,LPP-6210158
12969,LPP-7180011
12970,LPP-2732612
12971,ATC-C09BX02
12972,LPP-6158334
12973,ICD-K032
12974,ICD-D642
12975,ICD-E807
12976,ICD-I248
12977,BIO-4345
12978,ICD-I484
12979,LPP-7242054
12980,LPP-7220064
12981,LPP-6284636
12982,CAM-FELF001
12983,ICD-G464
12984,ICD-Q019
12985,ICD-C714
12986,ICD-C695
12987,ICD-M548
12988,LPP-1116928
12989,LPP-1192964
12990,LPP-1294570
12991,CAM-HBMD322
12992,ICD-B023
12993,ICD-V890
12994,ICD-T628
12995,LPP-7268326
12996,ATC-R03AC18
12997,CAM-DASF003
12998,ICD-M352
12999,CAM-ABHB001
13000,LPP-7864241
13001,BIO-22
13002,ICD-L236
13003,ICD-E729
13004,ICD-S159
13005,ICD-Z823
13006,ICD-Q131
13007,ICD-A690
13008,LPP-7863276
13009,LPP-7863260
13010,ATC-D07XC04
13011,LPP-7217180
13012,ICD-V471
13013,ICD-P713
13014,ICD-T492
13015,LPP-7295910
13016,CAM-AHCA002
13017,CAM-MDCA007
13018,CAM-QZMA010
13019,ICD-S578
13020,ICD-S682
13021,ICD-T870
13022,CAM-LABA004
13023,LPP-7239135
13024,LPP-7224518
13025,LPP-2267492
13026,LPP-7202570
13027,LPP-7232943
13028,CAM-HJFC003
13029,LPP-7340851
13030,LPP-7310548
13031,LPP-1140690
13032,LPP-7268898
13033,LPP-7216230
13034,LPP-7295300
13035,LPP-6264993
13036,LPP-6210069
13037,LPP-9322366
13038,LPP-6271964
13039,LPP-6271958
13040,ICD-A500
13041,CAM-LHLH002
13042,CAM-ACHB001
13043,ICD-T370
13044,ICD-L744
13045,ICD-T805
13046,LPP-6388577
13047,LPP-6388608
13048,LPP-6388620
13049,LPP-1270687
13050,ICD-W184
13051,ICD-H112
13052,ICD-W458
13053,BIO-1334
13054,CAM-PBLB001
13055,LPP-2795311
13056,ICD-Q384
13057,CAM-ENNH001
13058,ICD-Q987
13059,ICD-Q989
13060,LPP-7144966
13061,LPP-1159323
13062,LPP-7251515
13063,LPP-7285951
13064,LPP-7255186
13065,LPP-4122757
13066,ICD-M401
13067,ICD-M404
13068,LPP-9157312
13069,LPP-9363537
13070,ICD-Z981
13071,ATC-M09AX10
13072,ICD-B658
13073,ICD-Q768
13074,ICD-T788
13075,ICD-Q272
13076,LPP-6318648
13077,LPP-7239856
13078,LPP-7231665
13079,CAM-HAFA028
13080,LPP-7227617
13081,ICD-W810
13082,LPP-6272521
13083,CAM-HBGD001
13084,CAM-HBGD002
13085,CAM-HCGE188
13086,CAM-HCQE427
13087,LPP-2249229
13088,CAM-MBCA002
13089,ICD-K389
13090,ICD-X492
13091,BIO-1123
13092,ICD-N511
13093,ICD-W258
13094,ICD-V431
13095,BIO-1755
13096,LPP-7816785
13097,CAM-MEEP002
13098,LPP-6326777
13099,ICD-L904
13100,CAM-MJFA018
13101,ICD-D168
13102,CAM-LFFA005
13103,LPP-6153087
13104,LPP-6110155
13105,LPP-6165966
13106,ICD-E059
13107,ICD-W030
13108,LPP-1189962
13109,LPP-6116620
13110,LPP-7241126
13111,ICD-A038
13112,ICD-W141
13113,ICD-K764
13114,CAM-HKFA004
13115,LPP-7239951
13116,LPP-7264185
13117,LPP-6188832
13118,LPP-6189004
13119,ICD-E272
13120,LPP-6362537
13121,ICD-C479
13122,ICD-C494
13123,LPP-1121616
13124,ICD-C728
13125,LPP-7268295
13126,ICD-E350
13127,LPP-7213874
13128,CAM-QAFA005
13129,ICD-V426
13130,CAM-AHLB013
13131,ICD-N763
13132,ICD-Z044
13133,ICD-K828
13134,ICD-V011
13135,LPP-7841961
13136,CAM-DFEA001
13137,LPP-6310693
13138,BIO-1504
13139,ICD-E310
13140,ICD-D831
13141,ICD-Y502
13142,LPP-7222347
13143,ICD-F454
13144,LPP-2340208
13145,LPP-2303118
13146,CAM-FCFA007
13147,ICD-T10+
13148,LPP-6310718
13149,LPP-7262217
13150,CAM-CBFA001
13151,ICD-T110
13152,ICD-I682
13153,BIO-332
13154,ATC-H01CB02
13155,ICD-Y349
13156,BIO-5291
13157,ICD-X599
13158,LPP-6364329
13159,LPP-7295582
13160,LPP-7230849
13161,ICD-Z21
13162,ICD-Z114
13163,LPP-6318223
13164,ICD-S109
13165,ICD-F513
13166,LPP-6336706
13167,ICD-L444
13168,LPP-2274380
13169,LPP-7254904
13170,LPP-7181482
13171,ICD-J168
13172,LPP-6364134
13173,CAM-MJCA008
13174,ICD-I379
13175,LPP-7265730
13176,LPP-7226173
13177,ICD-R179
13178,CAM-HMCA008
13179,ICD-Y830
13180,CAM-HBPD001
13181,ICD-M705
13182,LPP-1305960
13183,LPP-6317270
13184,ICD-K089
13185,CAM-MZHB002
13186,ICD-L981
13187,CAM-GFFC002
13188,LPP-2713780
13189,LPP-7287594
13190,ICD-D293
13191,ICD-L639
13192,BIO-5304
13193,ICD-S647
13194,LPP-7826499
13195,LPP-7258931
13196,CAM-GAME002
13197,LPP-7227451
13198,LPP-7250591
13199,CAM-BAGA001
13200,CAM-BFGA009
13201,LPP-6380699
13202,CAM-BEEA002
13203,CAM-HHCC001
13204,ICD-W185
13205,LPP-1168776
13206,LPP-1157560
13207,CAM-QZEA001
13208,CAM-QZFA037
13209,ICD-Y478
13210,LPP-7275728
13211,CAM-AFHB001
13212,ICD-A543
13213,ICD-V061
13214,ICD-T791
13215,BIO-1672
13216,ICD-T185
13217,LPP-1130839
13218,ATC-S01EC54
13219,CAM-NDPA014
13220,ICD-E058
13221,ICD-Q927
13222,LPP-7828386
13223,LPP-7828535
13224,LPP-6380742
13225,ICD-A327
13226,CAM-MHEP004
13227,CAM-NFFC004
13228,ICD-Z093
13229,ICD-Y585
13230,ICD-T851
13231,CAM-FCQX010
13232,LPP-7235060
13233,LPP-7813611
13234,LPP-7261548
13235,ATC-J06BB01
13236,CAM-ZCQD001
13237,LPP-7213957
13238,ICD-M485
13239,LPP-6126676
13240,CAM-MBCA008
13241,ICD-P150
13242,ICD-M016
13243,ATC-H03BA02
13244,ICD-G909
13245,ICD-Y584
13246,ICD-F708
13247,CAM-ECFA005
13248,ICD-S550
13249,CAM-EBQH005
13250,ICD-B975
13251,ICD-T938
13252,LPP-1159429
13253,BIO-662
13254,BIO-663
13255,ICD-K435
13256,ATC-N07XX06
13257,LPP-6110379
13258,CAM-BGPA002
13259,ICD-Q823
13260,LPP-2594044
13261,LPP-2724890
13262,LPP-2717802
13263,LPP-1378858
13264,ICD-G736
13265,BIO-1454
13266,ICD-G708
13267,ICD-A399
13268,ICD-A392
13269,ICD-S861
13270,LPP-7179812
13271,ICD-J321
13272,LPP-7229680
13273,BIO-59
13274,LPP-1101909
13275,LPP-1155331
13276,LPP-1141961
13277,BIO-1495
13278,LPP-6380854
13279,CAM-NGJA001
13280,LPP-1103446
13281,LPP-1101750
13282,ICD-X491
13283,ICD-E743
13284,CAM-NFEP001
13285,ATC-C10BA02
13286,ICD-M478
13287,BIO-1258
13288,CAM-JVQF005
13289,CAM-HBFD035
13290,CAM-DBPA001
13291,ICD-T028
13292,ICD-V847
13293,ICD-S570
13294,ICD-S771
13295,ICD-T07
13296,LPP-7281781
13297,LPP-7293560
13298,LPP-6380268
13299,LPP-1339321
13300,LPP-7839817
13301,ICD-Q820
13302,ICD-Z941
13303,LPP-7181677
13304,ICD-Q563
13305,ICD-Q931
13306,ICD-M928
13307,LPP-7295671
13308,CAM-QEQK001
13309,ICD-Z388
13310,BIO-5226
13311,ICD-M509
13312,ICD-T848
13313,CAM-EGLF002
13314,ICD-D360
13315,ICD-E141
13316,CAM-EQQP005
13317,ICD-M330
13318,ICD-W798
13319,CAM-BCNP001
13320,CAM-MBCB003
13321,ICD-W095
13322,LPP-6314082
13323,LPP-6312522
13324,CAM-MJPA004
13325,ICD-T874
13326,LPP-1105899
13327,CAM-JZQH003
13328,ICD-S508
13329,CAM-HBGD465
13330,ICD-B589
13331,ICD-P102
13332,CAM-HEPC003
13333,ICD-D294
13334,CAM-NBCA013
13335,CAM-NFFA004
13336,LPP-1110624
13337,CAM-GFFA035
13338,LPP-7323597
13339,ICD-M790
13340,CAM-AGQP005
13341,CAM-LHMA016
13342,CAM-NJPA022
13343,CAM-HEMA004
13344,LPP-6346828
13345,ICD-S198
13346,ICD-I730
13347,ICD-H621
13348,ICD-N060
13349,CAM-ZZHJ010
13350,ICD-C797
13351,ICD-C478
13352,ATC-L01CB01
13353,ATC-P01CX01
13354,ATC-A06AH01
13355,ICD-F452
13356,ICD-M148
13357,ICD-S378
13358,CAM-NJPA010
13359,LPP-6320289
13360,ICD-D350
13361,LPP-7267054
13362,CAM-AHCA009
13363,ICD-S442
13364,ICD-S469
13365,CAM-NDGA001
13366,ICD-M856
13367,CAM-BBPA001
13368,ICD-Y850
13369,LPP-7846148
13370,ICD-W519
13371,ICD-L563
13372,LPP-7230476
13373,LPP-7248080
13374,LPP-7241362
13375,LPP-6113751
13376,ICD-C783
13377,CAM-GGQX004
13378,CAM-GHFA002
13379,ICD-C383
13380,ATC-L03AA13
13381,ICD-B690
13382,CAM-LAHA002
13383,ICD-E240
13384,ICD-E071
13385,ICD-E249
13386,ATC-H05BX01
13387,ICD-G735
13388,ICD-I152
13389,ICD-E270
13390,ICD-E248
13391,ICD-M828
13392,CAM-LDFA009
13393,CAM-LHDA001
13394,ICD-M991
13395,ICD-H475
13396,LPP-6376947
13397,LPP-7270895
13398,CAM-MJMA010
13399,CAM-JCFA008
13400,ICD-S902
13401,LPP-7810713
13402,LPP-1310694
13403,ICD-M493
13404,LPP-7266089
13405,LPP-1107148
13406,ICD-T498
13407,LPP-7247471
13408,CAM-DGQH007
13409,ICD-M711
13410,ICD-E275
13411,ICD-H192
13412,BIO-1655
13413,ICD-B021
13414,LPP-7224665
13415,ICD-C229
13416,CAM-HAMA027
13417,ICD-T403
13418,ICD-G245
13419,ATC-A11JB
13420,ICD-S862
13421,ICD-R201
13422,ICD-W309
13423,CAM-AEQH001
13424,LPP-7826855
13425,LPP-9161584
13426,LPP-6255793
13427,LPP-7157160
13428,CAM-HNFA005
13429,ICD-D131
13430,ICD-D136
13431,CAM-MDFA001
13432,LPP-7252450
13433,LPP-7248016
13434,ICD-Z479
13435,LPP-7216973
13436,ATC-L01ED01
13437,ICD-T603
13438,ICD-N202
13439,ICD-W173
13440,ICD-D551
13441,ICD-J431
13442,LPP-7206934
13443,CAM-JGQX005
13444,ICD-D165
13445,ICD-L982
13446,LPP-4329330
13447,LPP-7222933
13448,CAM-AHPA015
13449,CAM-HBLD001
13450,LPP-1146792
13451,ICD-D222
13452,ICD-K005
13453,ICD-G560
13454,BIO-1508
13455,LPP-1294653
13456,LPP-7255424
13457,ICD-N033
13458,LPP-7261070
13459,ICD-H474
13460,ICD-F688
13461,LPP-1136316
13462,CAM-JCEA005
13463,CAM-JCKE001
13464,LPP-2224287
13465,LPP-7241586
13466,CAM-PAQL009
13467,ATC-V03AB
13468,LPP-7127672
13469,CAM-HBGD281
13470,ICD-P045
13471,CAM-QZHA002
13472,ICD-V869
13473,ICD-T360
13474,BIO-1805
13475,ICD-L291
13476,BIO-1318
13477,ICD-X489
13478,ICD-H333
13479,LPP-6380707
13480,LPP-6157197
13481,ICD-V099
13482,CAM-HHFA006
13483,ICD-Q934
13484,CAM-JHAA004
